image_id,symsums,area,perimeter,meanblue,scaledsym
ISIC_0013651,-0.050876855674570245,0.18512833628226694,0.25226473247283626,0.10995769943151994,-0.13391154857926585
ISIC_0013663,-0.02515002337185375,-0.14335015928727923,0.6201870010909406,-0.7631123414363665,0.8285059078487315
ISIC_0013702,-0.3167685770700534,-0.22601030238845765,-0.18440687175973935,-0.6448258007881176,-0.8146132997751163
ISIC_0013736,-0.3311586775712772,-0.29463161311823854,-0.014233378933809151,-1.4523167804521433,-0.8734101956128842
ISIC_0013793,-0.32814696155216416,-0.47694754259714933,-0.5358972936787806,0.9366352770493186,0.014834754089500718
ISIC_0013828,-0.2690040282404853,-0.20456757345933232,0.04790544364080909,-0.9958831884836715,-0.5011642344074783
ISIC_0013863,-0.33849606595235826,-0.5096269329481014,-0.8384699191029095,1.3719265096220115,0.7060022800886419
ISIC_0013898,-0.3464373035900207,-0.4285313324677441,-0.3766783653188925,-1.2644599010720998,-0.9329453019600791
ISIC_0013945,-0.3041825828685015,-0.48354347929921304,-0.47394734290530094,0.23695585227082433,1.3866701022059373
ISIC_0014037,-0.19226223147645416,0.10118987012718471,0.29816058014953,1.2430273268398861,-0.5112740370103401
ISIC_0014038,-0.3245073909082005,-0.3461780954187697,-0.04086430289435983,0.4636890284471883,-0.7312873770359346
ISIC_0014055,0.09740552447996556,0.15765871855781635,0.7639184417574588,1.043636755883182,0.3895148269534927
ISIC_0014139,-0.3383275403103715,-0.39107336401556947,-0.2763874389142654,-0.023335904121808835,-0.8417144679674369
ISIC_0014162,-0.2983348203616084,-0.4759240702595232,-0.552706883980121,3.1056229631710632,1.2770832639629224
ISIC_0014178,-0.21797322542090644,-0.43055521679874237,-0.34796985154581656,-0.07025803601668984,2.027718253551545
ISIC_0014211,-0.2265865357544057,-0.29998042605568326,-0.01914404576341424,-0.09741791165760638,0.16061514508676286
ISIC_0014212,0.25461891186954455,0.553201273374579,0.4600237137253593,0.9364454561227941,0.1763253586968907
ISIC_0014217,0.2519430988377138,0.2071933553835407,1.0640357337667852,0.1544637151764803,0.7618672499737844
ISIC_0014302,-0.2878309505252714,-0.42973928755940227,-0.3154839017499675,-1.0540709043167185,0.4069629458530986
ISIC_0014310,-0.3346131700222042,-0.4280050140224175,-0.4021760584726112,0.2983398485715894,-0.6684711230083389
ISIC_0014382,0.3333215774228197,-0.06573582298250216,0.504786330595221,0.3077200968718549,2.2473973514554033
ISIC_0014428,-0.3441672352284721,-0.4388711838839869,-0.4318289312513804,-0.16946378507703336,-0.8581486499351161
ISIC_0014558,-0.17695069420279738,-0.1729615064843202,0.49364289432804026,-0.03996745591422486,0.02866009114012804
ISIC_0014568,-0.3416366188874994,-0.4468314112468425,-0.6176787835718192,1.1790606151477907,-0.7659503124145943
ISIC_0014572,-0.34277654819528686,-0.4815587636411756,-0.5942586802306257,-0.7107315764972397,-0.5824227555089009
ISIC_0014597,-0.3503184421372857,-0.517855915058329,-0.8388476627051868,0.24770560358102822,-0.45224427363089703
ISIC_0014601,-0.311061859667667,-0.40451635778616873,-0.5085108825136753,1.124590627059704,-0.3198250797844396
ISIC_0014608,-0.09698459539686055,-0.3919552526219302,-0.21689282155558842,0.542648978066282,3.140029123452207
ISIC_0014610,-0.3096680471168938,-0.496925600543436,-0.6477093999528657,0.21496053038577279,2.054240763378764
ISIC_0014611,-0.2617276573761524,-0.3513766769958538,-0.40406477648399775,1.523241590174968,0.07665779289471766
ISIC_0014616,-0.33895771523633633,-0.4982059583335975,-0.6977604272546098,0.1515040987614178,-0.014523302164456285
ISIC_0014618,-0.342322991902122,-0.4932062722257042,-0.5927477058215164,0.484303484996117,-0.38505234042634434
ISIC_0014620,-0.3412932491798636,-0.4682658316695822,-0.6824618113623786,1.6504982519274956,-0.6385558364896692
ISIC_0014623,-0.32543648061633473,-0.1995680569127938,0.2790845282345256,1.3801386121617107,-0.8956218766293617
ISIC_0014624,-0.27272736209318726,-0.4437957543116999,-0.38725518618265725,-0.37904595088574566,1.0583199600931736
ISIC_0014633,-0.3436541852274951,-0.5114938034645466,-0.7876634045966107,0.47085233808592647,0.20839163162629762
ISIC_0014635,-0.323065931145724,-0.4236623781644084,-0.5258870882184317,2.6452997667432774,-0.43752687542220675
ISIC_0014637,-0.320983009833362,-0.4787733792657309,-0.7189140689821395,1.7061875531319093,0.38196477818429087
ISIC_0014688,1.5312512056937908,3.6014116834204315,3.8396957233004922,-0.5040601835853348,-0.06111214670917402
ISIC_0014712,3.2862357752017464,3.591109813747666,2.447332805306311,0.24529014423438256,0.8976113273660152
ISIC_0014809,-0.08495126830762778,0.28516173579715864,0.9482573196687883,-1.6983046557249557,-0.3449738615610604
ISIC_0014829,-0.1153456739956357,-0.08075302437114668,0.4175275584691614,-1.523647440655276,0.10812597854072302
ISIC_0014857,-0.35076942274854467,2.5738641081928257,1.7458629358773379,0.9069975723651569,-1.0834930913602252
ISIC_0014931,-0.09886540851172144,0.8109826881087747,2.2369296188378467,-2.29585703137867,-0.6589918267669936
ISIC_0014937,0.22013587063053236,3.2550249653627503,2.0127387908862606,0.221669456653159,-0.7451310870622186
ISIC_0014945,-0.32920454777921093,-0.26504298714274194,0.049605289851057006,-1.4985430736218313,-0.880567723454121
ISIC_0014946,-0.31320055041411116,1.0358953124586967,1.583244315096954,-0.8291378846287722,-1.0278600687389374
ISIC_0014979,3.196970319724796,2.1151691050229315,1.6735250360412322,-0.12084952875266754,1.9290278366068545
ISIC_0014985,5.254024970282218,2.3670009509395946,2.541579834074501,-0.6638248525725924,3.2614436828436015
ISIC_0014989,0.34555830268066756,0.7023816924581021,1.417981489100629,-0.5739757991519069,0.18923683919998383
ISIC_0015043,0.5002312374941029,1.128550080057727,1.6803244208822237,0.5182071469732721,0.07090710850689572
ISIC_0015062,1.7621502671013882,4.169976679420388,3.2923452436006637,0.1940584568465145,-0.07475565465571339
ISIC_0015124,0.5122720801105171,1.5148452672672803,2.1804569502973883,-0.16122561986389422,-0.1344857915895479
ISIC_0015144,-0.2900039904265727,-0.03118718825613752,0.43830345659441367,-1.5602012069172666,-0.7998393355064717
ISIC_0015211,0.12189574610644063,1.835287232864307,1.2255211237403372,1.1772143696826425,-0.6341013632804985
ISIC_0015243,2.9865962526486443,2.8184526321547647,2.460742703187156,-0.25483584734541104,1.1544806969745185
ISIC_0015256,5.829146452368138,3.7485736441363104,2.4968172172046392,-0.28108018968504944,2.159036439471552
ISIC_0015313,0.7480092167319906,2.6232332531362563,2.4546988055507186,0.3419024554962759,-0.3010101908207661
ISIC_0015372,4.808329126644555,3.4691985908672094,1.7945918605711113,-0.8989848507188222,1.8126550712469431
ISIC_0015401,0.07755038663540312,0.62095765163348,1.335822255605313,0.7447967647697948,-0.24392054372467428
ISIC_0015443,0.14489271372224788,1.1223019136943764,1.5496251344942729,-0.8022728024956278,-0.4079243786846567
ISIC_0015445,3.774724212480049,1.5151670947187075,2.634127016632443,-0.17068533427540078,3.4487863597604607
ISIC_0015483,-0.19867880396908297,0.973679690590884,1.556802262937542,0.1786284663031852,-0.8543371400706699
ISIC_0015496,-0.23444404157365453,0.989795479997335,1.5433923650566974,-0.31962709014987095,-0.9096702163810214
ISIC_0015627,0.46734562944478936,0.013388457186847605,0.600733205573659,-1.9527726864047426,2.3158954951501696
